x,y
0.269128915,0.764539747
0.420335715,0.594627642
0.240217749,0.549106015
0.205660796,0.672355765
0.21068211,0.780293413
0.113115088,0.693521957
0.286005139,0.667541483
0.2582268,0.789784874
0.400264926,0.72261805
0.303596698,0.696427087
0.268716046,0.428048134
0.272820886,0.656824213
0.154012638,0.657331993
0.160268566,0.688490624
0.292768008,0.751437626
0.226974305,0.645153875
0.242234087,0.609300189
0.180181129,0.531014032
0.287345038,0.76174237
0.16433736,0.695155278
0.219543156,0.71412634
0.312472655,0.662047692
0.280448126,0.694882421
0.20161192,0.717579512
0.191296619,0.644378069
0.046875005,0.69701261
0.188345162,0.579548177
0.192025169,0.753002246
0.317650683,0.627959621
0.135075481,0.492922463
0.351808525,0.804083264
0.266991632,0.628199888
0.17104238,0.665983229
0.135635713,0.746296983
0.346147419,0.783409705
0.155443539,0.594852533
0.321296183,0.689618308
0.052077362,0.564507439
0.014413015,0.735169987
0.204475297,0.67623937
0.166000006,0.746313607
0.077844672,0.820705491
0.193701964,0.725757759
0.297294412,0.68893681
0.199185599,0.541051005
0.305107734,0.683434788
0.216624524,0.694067349
0.262611554,0.570497408
0.183745277,0.664240984
0.135899482,0.542155994
0.11587176,0.562633167
0.202365991,0.751609765
0.154024498,0.724192691
0.197611511,0.583228192
0.309188449,0.512646223
0.308441598,0.811648137
0.214148048,0.61956877
0.117257493,0.632251169
0.353648938,0.560108103
0.283173937,0.762961444
0.114087034,0.747576192
0.26551643,0.706976206
0.310607838,0.736689231
0.26737266,0.728313988
0.311019252,0.740876833
0.29031976,0.669335216
0.360503551,0.748512639
0.323243952,0.627158479
0.278951527,0.781193516
0.454296504,0.710958363
0.201925091,0.471230293
0.151514162,0.659740387
0.294572194,0.676953013
0.362211875,0.718930723
0.158399128,0.86860994
0.12253459,0.584320416
0.493614967,0.689989185
0.259265132,0.639086783
0.283918094,0.694878096
0.098851132,0.560768652
0.334759994,0.769771465
0.260968728,0.651364664
0.256467851,0.610515139
0.479113336,0.712245205
0.183225647,0.783888327
0.379415479,0.608135622
0.210201316,0.70423963
0.173433807,0.469935795
0.153950658,0.763439353
0.229049133,0.651123384
0.212702841,0.596896069
0.240614725,0.77511011
0.174763494,0.710705628
0.139645382,0.522546933
0.191902039,0.688745697
0.178190579,0.834946474
0.097676708,0.646799343
0.194071271,0.664527609
0.209977402,0.675974231
0.206133725,0.570841693
