x,y
0.345981596,0.731231206
0.126686357,0.528588171
0.131602988,0.611556246
0.289614211,0.720038084
0.330763479,0.687013027
0.138070377,0.644308231
0.157976768,0.68067349
0.101101766,0.49833915
0.280695585,0.600010671
0.262919244,0.714499043
0.318872766,0.622400899
0.412830414,0.597467144
0.446761059,0.632678721
0.245220682,0.650582757
0.198045229,0.752764297
0.27994428,0.710039414
0.357548801,0.686450797
0.165715362,0.699077527
0.140966886,0.681416134
0.38526508,0.618652509
0.199101657,0.580810225
0.373387467,0.498540618
0.29039961,0.723004119
0.088370742,0.594394078
0.253962239,0.627753756
0.35479296,0.531931743
0.337962238,0.718656664
0.346424157,0.576776373
0.26116626,0.683514707
0.187451084,0.615281801
0.476050362,0.726355573
0.238359307,0.684963039
0.295656944,0.752990352
0.478336485,0.82338646
0.430299216,0.734377773
0.167591844,0.658006218
0.092942728,0.760479801
0.203238698,0.59598419
0.094598783,0.571243278
0.169549463,0.805561321
0.288195588,0.510378999
0.251860394,0.628851755
0.300375913,0.670748277
0.431484418,0.779905782
0.26103485,0.629968453
0.069767105,0.788204498
0.213021165,0.7983703
0.369589175,0.606812052
0.160569509,0.63700559
0.397841524,0.529950977
0.138310106,0.669845667
0.335067793,0.786355782
0.35599923,0.731578962
0.249467432,0.66422288
0.219600645,0.686848517
0.094566808,0.601101622
0.252238799,0.786229518
0.249517146,0.532571613
0.200500689,0.704099366
0.132670811,0.757467465
0.316644886,0.678503411
0.04511134,0.729382952
0.219736979,0.771349255
0.395123974,0.74266525
0.269893063,0.662261858
0.252401588,0.641497685
0.221327793,0.546370725
0.220076133,0.546930901
0.232196423,0.770662114
0.20984777,0.676656481
0.293169991,0.668818006
0.173771954,0.617014304
0.35363456,0.77646143
0.29525155,0.625092271
0.512031571,0.600613116
0.312378131,0.702013939
0.315533029,0.802580624
0.268628234,0.604425997
0.469100719,0.619320685
0.188032001,0.611336636
0.324519822,0.62369865
0.218824371,0.689976794
0.104230145,0.844292742
0.168827777,0.742515194
0.205303375,0.669114988
0.081488262,0.626181644
0.360715273,0.527584037
0.191379544,0.83877931
0.291887713,0.612095892
0.178891886,0.510388572
0.174299865,0.870533666
0.180645675,0.753752745
0.234560918,0.447931453
0.13050463,0.745120212
0.330812107,0.812926015
0.165377001,0.713119086
0.105241306,0.629509691
0.162788848,0.761454317
0.26380282,0.657605859
0.131838512,0.614659605
0.082134334,0.667064038
0.112599118,0.677057281
0.288331021,0.713330749
0.181431835,0.743831941
0.346360602,0.834578357
0.334371692,0.826002168
0.241999528,0.726092145
0.095243185,0.550046439
0.247845732,0.702213124
0.107685984,0.670521155
0.195406101,0.687590535
0.379662286,0.683310467
0.270686734,0.668014915
0.256820948,0.578835847
0.210552719,0.654559892
0.132757909,0.789816378
0.019304933,0.639040434
0.09215858,0.750753456
0.213746536,0.679563504
0.262711144,0.749082739
0.071191081,0.790039291
0.343185351,0.661171669
0.076241613,0.754923401
0.137829117,0.656268751
0.265344792,0.731704058
0.173685819,0.724323019
0.254540609,0.560129576
0.301262975,0.633455608
0.144509807,0.773844977
0.225765414,0.556966998
0.238256799,0.831363737
0.325985944,0.800225238
0.171208028,0.736876111
0.300225036,0.561446178
0.287473864,0.613474404
0.285850786,0.789941502
0.305138027,0.731439998
0.259330039,0.573863415
0.340674462,0.629893173
0.061672906,0.746874271
0.251990241,0.737788646
0.362671996,0.718688319
0.306195719,0.702361732
0.132583341,0.584613143
0.277016645,0.700502961
0.290675845,0.857684122
0.130259804,0.724096023
0.157347331,0.672818622
0.17323129,0.73889999
0.128189078,0.739483194
0.259672733,0.653538782
0.2323389,0.655678308
0.143312954,0.644795055
0.364530354,0.572303381
0.097135365,0.748881205
0.257586424,0.705810524
0.090843212,0.4496396
0.246382115,0.699926653
0.212062404,0.725083576
0.119706608,0.851528554
0.096137489,0.761293649
0.258741991,0.551172049
0.236449851,0.64893702
0.252207439,0.59866495
0.184855707,0.784477099
0.243150586,0.724991983
0.078591254,0.617578095
0.233456693,0.79776732
0.14249094,0.669503991
0.014005423,0.563552129
0.264003263,0.594254028
0.170615994,0.544448259
0.347304846,0.663664085
0.058865431,0.647550441
0.215097913,0.537583133
0.197280676,0.552841322
0.180154373,0.744468852
0.133737063,0.715454056
0.275005494,0.590762966
0.326854659,0.740878623
0.196334083,0.575332118
0.215462339,0.708372109
0.211187166,0.722086551
0.232163218,0.709968478
0.060089031,0.792306264
0.225772551,0.620977263
0.201654481,0.604486063
0.236386853,0.573542864
0.276642217,0.633817961
0.140642239,0.516825579
0.23459263,0.63701249
0.262671644,0.654122916
0.358495286,0.652769529
0.292073236,0.673546676
0.051947551,0.734319795
0.178347897,0.565491285
0.172043725,0.528962063
0.313956101,0.623710911
0.265426295,0.778355295
0.33968303,0.672988741
0.332049666,0.792222832
0.259984022,0.591831951
0.195320037,0.797646626
0.398504855,0.660427541
0.075267736,0.660643219
0.174169368,0.554275572
0.24310391,0.702872366
0.227770864,0.608939984
0.152201648,0.575488263
0.181753587,0.739139692
0.32214854,0.764262533
0.185854845,0.71729131
0.12237672,0.728099981
0.127056516,0.778565527
0.190222387,0.599837784
0.032469413,0.66287882
0.311314195,0.904089169
0.248760022,0.690019116
0.388602052,0.805850357
0.191348623,0.703320077
0.22549368,0.708645636
0.25645433,0.883366704
0.172659366,0.629100299
0.284728129,0.646149969
0.145713447,0.650850777
0.248044123,0.51266218
0.193151281,0.582678427
0.346307891,0.622792621
0.360088433,0.772549392
0.193813872,0.852431029
0.418194344,0.534784364
0.199971838,0.71631444
0.294229988,0.592303156
0.020643186,0.730951551
0.206448801,0.562414482
0.279190376,0.728364774
0.198531518,0.697835976
0.258845419,0.83400236
0.330437987,0.711930099
0.106040074,0.62826937
0.126216583,0.769957276
0.129837896,0.601115104
0.195717969,0.614085823
0.476450932,0.738970859
0.168938619,0.713239173
0.058059225,0.630783544
0.227364703,0.672500478
0.269104522,0.799267505
0.162987059,0.768033436
0.343472264,0.737791457
0.421330659,0.569294089
0.263302178,0.783826258
0.207888656,0.658048711
0.168491428,0.690360313
0.418779194,0.609689936
0.295906767,0.666632785
0.281862658,0.738504749
-0.044829775,0.512880947
0.252398761,0.743946146
0.175548896,0.559806905
0.274080053,0.791610525
0.180975395,0.740609544
0.280271436,0.678267758
0.213081619,0.698540243
0.260080538,0.647238212
0.369236082,0.681503472
0.233500204,0.662046242
0.118390521,0.682750684
0.40459082,0.640433286
0.287478742,0.516877349
0.178745085,0.726538969
0.193614411,0.706790724
0.283601547,0.433053777
0.280130146,0.720226969
0.272561476,0.81397452
0.257487306,0.691235966
0.123286363,0.606558696
0.185398578,0.571124331
0.110170286,0.669883502
0.463135399,0.604711715
0.371370741,0.692746268
0.259789199,0.743325837
0.090080488,0.662026162
0.220480415,0.691533961
0.001570202,0.663622922
0.186604965,0.604020624
0.144757158,0.661414192
0.152275279,0.620628553
0.27423851,0.572673906
0.219676041,0.771788636
0.073736501,0.687005063
0.319884149,0.632376943
0.197152833,0.728388557
0.39070166,0.638012874
0.314596956,0.634157569
0.371801861,0.620687158
0.200140542,0.697543463
0.089276022,0.675406358
0.157253981,0.531469871
0.04133734,0.632327643
0.168637558,0.721917074
0.375687237,0.65631783
0.283012921,0.673694495
0.209649932,0.553111072
0.070495922,0.607170409
0.201469678,0.645967299
0.253464733,0.594093353
0.38320523,0.449137684
0.160871791,0.708450345
0.389515183,0.627788193
0.185004407,0.746083244
0.359115691,0.737826561
0.240155853,0.612858161
0.257600435,0.669142459
0.250475782,0.850044142
0.324476819,0.740350266
0.24372623,0.762074411
0.265812491,0.716458014
0.177252754,0.744183356
0.241995275,0.706886716
0.127715388,0.739330567
0.088238166,0.676956844
0.182565423,0.829105727
0.213092814,0.612946359
0.134252111,0.71111735
0.254456291,0.748778795
0.412701127,0.703728605
0.274803796,0.744547439
0.491826366,0.737752787
0.190326363,0.562148241
0.222390727,0.690396932
0.262199596,0.81676724
0.294949434,0.750088572
0.164156745,0.666728883
0.405437055,0.708472908
0.121043701,0.741734987
0.306578803,0.64247294
0.156422512,0.561501728
0.186342502,0.753240709
0.303629339,0.530708219
0.226846248,0.652409208
0.20968551,0.773186799
0.201729728,0.690578866
0.38265989,0.763748196
0.23838482,0.658102059
0.298887175,0.594711725
0.282044646,0.673477525
0.272839308,0.675394199
0.310215465,0.556921727
0.336289285,0.662989438
0.372798685,0.59675623
0.161932262,0.715551214
0.151373823,0.816253994
0.318109634,0.768868969
0.110921266,0.604410228
0.018046784,0.81958954
0.412688349,0.686504853
0.202100314,0.534238819
0.187240572,0.663089992
0.209294417,0.673806733
0.349117765,0.569391521
0.345391725,0.676730429
0.32590187,0.661790013
0.077580061,0.783561636
0.191679196,0.61895359
0.239463363,0.711524549
0.100782495,0.623147769
0.248733713,0.516655289
0.176737887,0.65294709
0.180549662,0.595610619
0.242561097,0.641796438
0.294136357,0.701058319
0.269755667,0.540550655
0.271797506,0.615249773
-0.007299585,0.693167935
0.262707239,0.768198951
0.406459159,0.713984242
0.270583957,0.636687608
0.126538171,0.603788377
0.137157178,0.574217745
0.287536006,0.696089557
0.242485118,0.754506855
0.158389758,0.50691203
0.174560661,0.542870371
0.130618504,0.739664023
0.23632992,0.490508247
0.270053759,0.77745648
0.244039171,0.634855538
0.30390681,0.774677524
0.278369729,0.765945626
0.072478722,0.700717607
0.091452167,0.877336208
0.303273833,0.610974359
0.130981026,0.552774102
0.224314871,0.662985921
0.217192632,0.49929353
0.180169062,0.68105718
0.195101971,0.664282352
0.219395974,0.497579288
0.346875379,0.619205287
1.627596941,0.116355757
1.805408904,0.147173599
1.689396603,0.023615852
1.700881138,0.064039393
1.749539682,0.289597939
1.855356411,-0.017727789
1.677056122,0.111669199
1.741239531,-0.063151268
1.854902261,0.063251565
1.642599323,-0.076249069
1.746778349,0.117210845
1.735270353,0.111939779
1.943003278,0.320041232
1.79937688,0.182502299
1.861796473,-0.027455236
2.10963891,0.224535032
1.753820444,0.078458961
1.681794198,0.164229649
1.795035625,0.139820564
1.64136277,0.349339591
1.590766675,-0.095381708
1.873472966,0.33389153
1.656685203,0.280298594
1.673753949,0.208945692
1.574255977,0.169942912
1.780255683,0.158004103
1.818851781,-0.078819645
1.630864848,0.194954085
1.711256127,0.401971286
1.876084993,0.271972223
1.427485833,-0.002361218
1.648087977,0.108417246
1.565650403,0.164741476
1.885509513,-0.309873777
1.629466298,0.031183402
1.557763217,0.034487924
1.679705075,0.168876596
1.634750454,0.28145308
1.456320916,0.172733579
1.718002077,0.076902659
1.692911677,0.148182267
1.522718923,-0.005291821
1.787965253,0.174903889
1.877759657,-0.012332473
1.647666294,-0.021359405
1.667160666,0.1553093
1.588558759,0.167264541
1.767951053,0.009142016
1.861365169,-0.032347478
1.963979897,-0.017868238
1.777512519,0.141353044
1.66309992,0.178226415
1.661438856,0.1417231
1.651104815,0.117366317
1.718886816,-0.090870608
1.73801497,0.129777674
1.984150493,0.200724586
1.89626294,0.080950427
1.748006276,0.235943027
1.534547471,0.024935767
1.853656762,0.365180282
1.78056998,0.077857376
1.797854927,0.272401245
1.824899919,0.149681412
1.814914417,-0.037887256
1.72757438,0.295882973
1.736931141,0.189294662
1.731442436,0.138740498
1.90705811,-0.117338356
1.712328938,-0.349711908
1.627697564,0.101657541
1.598691014,-0.040325574
1.699046733,0.05700076
1.826814648,-0.018593571
1.631829246,0.195084095
1.731997946,0.242933154
1.610063845,0.114722663
1.792707484,-0.134374468
1.960752314,-0.038939535
1.664384106,0.143506416
1.712237273,-0.056550719
1.760524521,-0.222554342
1.465943996,0.294911493
1.625045899,0.026275916
1.697190635,-0.024191304
1.761448499,0.373894648
1.917134217,0.115205374
1.733654309,0.09562723
1.807505144,0.006626537
1.613014083,0.283600507
1.844721001,0.04142233
1.618486393,0.27469072
1.55182464,-0.267677031
1.638175093,0.209494653
1.705204257,0.194135022
1.804259861,0.148188577
1.782810853,0.155599614
1.717320204,0.138271671
1.59221436,0.241591849
1.635467619,0.063810109
1.804050187,0.25868409
1.671089931,-0.154140793
1.523924762,0.152359679
1.752100769,0.149376442
1.727913653,0.288247616
1.601308311,0.099950733
1.571573362,-0.096787573
1.598152599,-0.273089987
1.724665051,0.150940934
1.648259626,0.082191528
1.941161158,0.044997917
1.69041153,0.104370461
1.619241277,-0.086911509
1.527390159,0.276079212
1.422964903,0.275832993
1.806340222,-0.053865781
1.841785894,0.021998519
1.707902439,0.046707478
1.639158392,0.041564529
1.668351042,0.155745819
1.698075124,0.17897063
1.648563584,-0.058406113
1.710449431,0.05002615
1.699868027,0.085878539
1.673698127,0.121846438
1.574987704,0.027630562
1.660034447,0.379928131
1.621526424,0.428402778
1.880996957,-0.054703123
1.725692552,0.141039578
1.621605941,0.314289734
1.714384485,-0.077553493
1.75982356,-0.118604643
1.712051913,0.215966124
1.81199202,0.273848351
1.55078865,0.079993347
1.81091854,0.152206373
1.765899132,0.013711281
1.706163525,0.03165569
1.812181307,0.096256512
1.855559936,0.143549687
1.664365147,0.24528808
1.765878755,-0.014164497
1.687325236,0.35056985
1.752831658,0.237513627
1.875604016,0.07574309
1.721737873,0.178715583
1.495735428,0.194627677
1.817469048,-0.070186766
1.524111338,-0.095065938
1.69838278,0.018495978
1.686611968,0.008314423
1.775840348,0.027199721
1.678901435,0.248182037
1.801231571,0.00167198
1.719497811,-0.118336929
1.670521691,0.066193719
1.678788374,0.200193055
1.716327235,-0.019985477
1.893349292,0.138814331
1.67955373,0.376121883
1.752391861,0.165034903
1.658012456,0.236547249
1.71779654,0.353111467
1.70406424,0.253260234
1.613932451,0.129555874
1.591205213,0.115469509
1.811688466,-0.023502449
1.917139174,0.132548774
1.666410573,0.318150425
1.951986976,0.007068035
1.855504902,0.249881104
1.851114017,0.234434778
1.680409316,0.022888778
1.740494353,0.042836816
1.923307103,0.187897713
1.570373283,-0.124872073
1.825141207,0.245878667
1.815842739,0.246108234
1.756454825,0.131961666
1.891283747,0.081328265
1.739742086,0.232580665
1.687497964,0.020798338
1.79205302,-0.125769197
1.846856005,-0.080452021
1.680258892,0.20723525
1.730571348,-0.223107019
1.778026166,-0.062119765
1.70309872,-0.095977544
1.659524664,0.069549336
1.770636184,0.122199838
1.867192565,0.177465905
1.765093771,-0.04370243
1.5815874,0.240380792
1.739335334,0.255378562
1.699715612,0.172135747
1.735166407,0.001980801
1.789576619,-0.032494803
1.696119628,0.091055995
1.744452003,0.131908369
1.763386935,0.13399165
1.844913962,0.254474195
1.900916349,0.275464156
1.958740991,0.145162692
1.582821714,0.112220315
1.587492136,0.332139816
1.581964736,-0.008027751
1.775502552,0.221821567
1.746707285,0.058776195
1.778829446,0.276690927
1.597838306,0.148053938
1.512846828,0.116109734
1.753724491,0.009515435
1.746181537,0.138790637
1.713358415,0.269817621
1.707047574,0.215773813
1.670271887,0.113135302
1.858064845,0.142575698
1.796447758,-0.137761782
1.847770303,0.08905582
