x,y
0.376409875,0.582018686
0.246428601,0.608498262
0.258988326,0.61050592
0.154571639,0.759418449
0.09529707,0.569016208
0.119654063,0.720932612
0.175667955,0.765554332
0.391262071,0.729406066
0.129394296,0.650566668
0.04689438,0.87927302
0.067117133,0.853179271
0.320137007,0.745522314
0.161071561,0.775374498
0.354821382,0.732281762
0.189324334,0.551274023
0.289500809,0.652351364
0.080485736,0.787325521
0.14435956,0.741242861
0.228078218,0.647571297
0.236450456,0.692048256
0.038377842,0.780498521
0.314398324,0.581467255
0.3363806,0.691992266
0.462608865,0.726382181
0.320662786,0.591712914
0.167569546,0.540171468
0.165052207,0.555395342
0.120640662,0.72247977
0.40495903,0.77485571
0.378053967,0.708506748
0.187031162,0.615367324
0.060456961,0.904276696
0.085300657,0.652374232
0.175574973,0.641639185
0.178339861,0.71505017
0.200317662,0.680939888
0.265144608,0.749151513
0.410972909,0.680243527
0.370173889,0.580648618
0.197899765,0.781705553
0.209820093,0.652390879
0.389203192,0.67299942
0.284820715,0.822547337
0.196365703,0.807427989
0.313339524,0.630651751
-0.019456509,0.634449094
0.200165507,0.750310934
0.268691332,0.809742701
0.390636459,0.59038842
0.330858229,0.676800744
0.397869101,0.892750234
0.296965619,0.515434254
0.235366464,0.797112874
0.18394198,0.876700484
0.325479239,0.60756163
0.266063278,0.748476571
0.241959157,0.579912902
0.063945182,0.665040874
0.245668754,0.714925165
0.210998029,0.635064076
0.123529704,0.644585829
0.24273492,0.859104872
0.235135786,0.58646023
0.200677214,0.767858862
0.208919973,0.661799799
0.194750871,0.705043998
0.047749479,0.70159667
0.163921232,0.656552076
0.262466575,0.61944906
0.394235379,0.764245449
0.250580694,0.659604229
0.185238315,0.688975017
0.272735993,0.592906231
0.168519665,0.68229648
0.092430545,0.668009534
0.126448271,0.80008042
0.117076444,0.688135172
0.166178869,0.729139476
0.285919005,0.770546693
0.248320686,0.647612377
0.254718072,0.769731644
0.399675592,0.64217262
0.132879205,0.634957821
0.241688848,0.646621809
0.174277764,0.678402155
0.153417036,0.764176187
0.193300004,0.777742008
0.244017097,0.600958734
0.112134598,0.807554079
0.334899617,0.633248201
0.231425366,0.692524551
0.276668011,0.747405484
0.212714596,0.626806096
0.194653547,0.534436468
0.113473401,0.737070976
0.261670054,0.613238477
0.212786214,0.541366323
0.209108004,0.660650228
0.180987037,0.643169357
0.113892571,0.646945016
0.281332419,0.543728642
0.227812932,0.636807543
0.150519685,0.714540363
0.434918,0.569493298
0.521613002,0.547346858
0.169725209,0.778891537
0.128532471,0.644261764
0.09494471,0.767500554
0.215079851,0.538761653
0.187535796,0.725938407
0.214877054,0.800047093
0.200738991,0.740828321
0.190434404,0.751784621
0.330361643,0.734427884
0.226662309,0.740690201
0.236559329,0.746468662
0.275427132,0.770389783
-0.020006978,0.589328074
0.173386901,0.761275226
0.205429238,0.651120844
0.250620649,0.844001322
0.278565757,0.559173284
0.155620104,0.636197545
0.116233,0.6649038
0.200694728,0.630319526
0.251302358,0.656888474
0.161506444,0.656004436
0.315148281,0.624871466
0.230253494,0.639933127
0.348249309,0.61959987
0.251344021,0.793746561
0.00553001,0.643627535
0.429479122,0.759080298
0.305315297,0.769817561
0.273414781,0.70561659
0.251057079,0.755918774
0.150524675,0.611933099
0.202386536,0.477582238
0.432613437,0.683656784
0.330742937,0.701164616
0.361187553,0.940019122
0.375136647,0.600921223
0.304140874,0.713096104
0.115720306,0.603990172
0.246627965,0.670546906
0.29795778,0.750482435
0.201076698,0.693634705
0.22601805,0.709364179
0.245892722,0.638353905
0.216176142,0.584184327
0.303316611,0.598044025
0.315504687,0.632443213
0.348120372,0.549116093
0.416502532,0.702546904
0.273053591,0.632637828
0.208062697,0.610380431
0.268651284,0.866670007
0.342248295,0.620697989
0.385700853,0.652303453
0.245781186,0.789078168
0.399382667,0.57528889
0.148243605,0.722264615
0.268763129,0.662491079
0.189824839,0.819222725
0.240318848,0.776609467
0.111759249,0.58463393
0.245386648,0.785886044
0.401784667,0.798367917
0.325815918,0.843793494
0.014866142,0.637115432
0.290858417,0.66712507
0.231003126,0.734335683
0.494140568,0.68254611
0.334086823,0.877065101
0.27287311,0.716401948
0.237505864,0.714415534
0.361445479,0.734633904
0.21753831,0.660331953
0.206692473,0.730315749
0.1130695,0.811520113
0.234543411,0.470444117
0.221963518,0.632119878
0.266969304,0.671933287
0.287914215,0.645530688
0.144331267,0.768613516
0.168429268,0.628385867
0.210120917,0.684420147
0.250607646,0.682409738
0.089279567,0.783445774
0.340432371,0.770374328
0.17289817,0.846171519
0.226184673,0.581444225
0.348338375,0.674111103
0.269518433,0.613399099
0.249602959,0.725770939
0.253369554,0.828961583
0.120618035,0.640508201
0.181661062,0.832994414
0.21577162,0.741641902
0.20778209,0.578108844
0.310549886,0.697075856
0.419059593,0.543842358
0.306107592,0.762969179
0.46287397,0.652604007
0.353193291,0.691055453
0.249466984,0.590130057
0.112767584,0.56996539
0.341558449,0.680240505
0.154185232,0.813332988
0.399683631,0.703348913
0.146354497,0.68592056
0.435597101,0.525182623
0.385536161,0.615823729
0.1412844,0.634522998
0.160348319,0.673754597
0.35671445,0.720709646
0.340566101,0.483126649
0.199702265,0.498982985
0.085895072,0.723435569
0.297888542,0.551367801
0.202495201,0.640869571
0.297043185,0.749072277
0.236476026,0.646592481
0.38869834,0.584577591
0.113897528,0.797665369
0.362474254,0.697663933
0.151501444,0.629053764
0.055135092,0.796109855
0.155170238,0.674258799
0.412121828,0.736651384
0.226425417,0.833769633
0.272130594,0.726465922
0.254688664,0.616223514
0.32224169,0.702378863
0.116837033,0.596103326
0.216505601,0.807409598
-0.014591775,0.708986176
0.268417787,0.661731951
0.237983569,0.646141839
0.255795862,0.775610235
0.234533646,0.459909476
0.169090692,0.701055076
0.184300529,0.678659332
0.161795304,0.556836462
0.187637662,0.521821779
0.288336168,0.739277706
-0.025460431,0.624814475
0.18298212,0.667762692
0.018952815,0.5979858
0.219867144,0.660067676
0.207335225,0.613519462
0.145621191,0.65910271
0.175860862,0.586716106
0.236803886,0.663632665
0.247559088,0.672119105
0.313333811,0.73226217
0.165972692,0.742510712
0.197547448,0.7328089
0.179097228,0.660506016
0.328654612,0.707249802
0.122719279,0.795023926
0.022400564,0.768384357
0.085103701,0.796569597
0.398882032,0.757064511
0.207207654,0.786357115
0.143796303,0.584926808
0.102822152,0.69552714
-0.03552389,0.545750616
0.27353102,0.816537079
0.264346374,0.612324243
0.171360732,0.704892185
0.268164641,0.656654193
0.204973174,0.676691529
0.180428659,0.815268528
0.280722749,0.583521331
0.270164073,0.631235294
0.292820112,0.68017083
0.24239667,0.664538252
0.16467203,0.83896577
0.06764629,0.663109846
0.415078392,0.614702922
0.166409186,0.710908522
0.055062372,0.724725601
0.239638297,0.772043971
0.236019182,0.863517202
0.281982221,0.607258856
0.184397471,0.482281886
0.223989204,0.844997021
0.084873101,0.673960992
0.30110988,0.836548766
0.239055301,0.669553239
0.173540161,0.566213207
0.179589899,0.660345113
0.013786106,0.705548957
0.086576634,0.683513897
0.221696094,0.737908114
0.158026117,0.73747015
0.171207318,0.781458766
0.217898041,0.555695091
0.349731358,0.747199201
0.694743512,0.258734196
0.492547817,0.144331213
0.675313221,0.058021355
0.808422327,0.168912822
0.772684665,0.082340671
0.620789174,0.26822
0.817068873,0.163923197
0.647653023,-0.068130279
0.790331636,0.050233371
0.583491921,0.202793138
0.758141023,-0.025134626
0.716200968,-0.074197311
0.681272608,0.278542701
0.707873319,-0.062218536
0.694603158,0.28830916
0.522073061,-0.025016681
0.740571231,-0.088646479
0.682811032,0.221200122
0.587380483,-0.087338733
0.818122379,0.254157383
0.674820208,0.020935374
0.589131909,0.182414131
0.801013978,-0.003363195
0.85525044,-0.147314319
0.527304251,0.405927137
0.669350231,-0.083835555
0.776246259,0.017572883
0.778835449,0.196530882
0.602519905,0.373627773
0.688196235,0.290686753
0.486055218,0.029848114
0.633052043,0.196389628
0.79478782,0.268969124
0.699473566,0.115122768
0.639992526,0.286071601
0.94554825,0.089413311
0.80180722,0.179216216
0.451417391,0.141464149
0.670497175,-0.19921227
0.653037648,0.294858797
0.867532681,0.055437438
0.623542798,0.089361385
0.673968717,0.021674261
0.630100922,-0.124318314
0.774163424,0.028503074
0.581384719,0.30449286
0.629055746,-0.100802443
0.651238645,-0.005056155
0.706438401,0.172640563
0.836089774,-0.036819277
0.725378578,0.073688771
0.646208796,0.056662194
0.864425179,0.147098267
0.715985378,0.043827134
0.889333645,0.232118311
0.85002283,0.211777765
0.819257261,0.041892065
0.833952615,0.097323035
0.658928223,0.086747653
0.534413456,0.100769504
0.767235894,0.232691395
0.739376445,-0.020030963
0.608111237,0.109768485
0.875585785,0.211497098
0.77721933,0.181646245
0.636370974,0.338165228
0.767789098,-0.035522056
0.69010481,0.141390645
0.670932904,0.126421682
0.841215647,0.209021967
0.807029247,-0.061400068
0.613614268,0.067695057
0.983742024,0.236863775
0.70891013,-0.009403106
0.860641163,0.240775924
0.865938287,0.086506447
0.709037536,0.308976009
0.801420568,0.009274193
0.646987278,7.76E-05
0.637852461,0.099743728
0.814121896,0.330964996
0.712902484,-0.084806187
0.564806203,0.336359358
0.647456673,0.272139812
0.440259241,-0.004196444
0.551069623,0.076701883
0.71678503,0.196799057
0.765388023,-0.014519098
0.815052804,0.205211183
0.699373284,0.406998487
0.746250224,0.233523842
0.740532163,0.100480728
0.745961932,0.317618631
0.960178623,0.073593805
0.787767451,0.357369761
0.682949521,0.048491589
0.647866534,0.016871395
0.708531648,0.288037802
0.890574665,0.040622994
0.842868012,-0.150793734
0.715235328,0.062824888
0.848206643,0.120320382
0.935970668,0.084754631
0.709948093,0.16682047
0.78869371,-0.215931597
0.765980732,0.199880056
0.753982237,0.081145695
0.646340405,-0.055956704
0.613510757,0.072444832
0.699728111,0.134434096
0.816801632,0.027199956
0.661822325,0.360778995
0.586459764,0.233896251
0.70053109,0.089136285
0.769028747,0.189624329
0.632953105,0.111502697
0.907038835,0.148180277
0.783620808,0.298935062
0.635662591,0.10277867
0.715529284,-0.008854601
0.785663535,0.413561228
0.611374542,0.210728414
0.836925416,0.339949458
0.577689965,0.02009462
0.769639314,-0.07643199
0.836733614,0.113616676
0.926399572,0.346431559
0.732264218,0.207991729
0.789167287,0.143026887
0.703807855,0.318529098
0.566749725,0.296755074
0.761264393,0.085933977
0.756732078,0.200018097
0.511215222,0.020467082
0.622891632,0.08484129
0.817335191,0.173461645
0.755522852,0.046084851
0.583133093,-0.137123838
0.742533673,0.168844422
0.673920589,0.146585747
0.645451224,-0.078459905
0.73830063,-0.112317253
0.692612272,-0.066148036
0.739855865,0.27837391
0.575335034,-0.181350458
0.483746506,-0.157185667
0.793546777,0.562906063
0.729469058,0.178566378
0.648804286,0.283172281
0.717385453,0.043748526
0.771838716,0.047021394
0.775575713,0.12813768
0.717349946,0.135204737
0.715943501,0.239486645
0.754682986,-0.022969098
0.668552425,0.20249134
0.624964995,0.189638759
0.701627585,-0.014782047
0.747628081,0.001231408
0.674630553,0.076368259
0.711618897,-0.125467885
0.757199251,0.15837187
0.854714005,0.230012361
0.702621289,0.247346305
0.683898887,0.130232398
0.800323427,0.181861076
0.651582827,-0.096560173
0.650924167,0.234716862
0.739142253,0.176868378
0.594727307,0.207240376
0.662192626,-0.18528843
0.823053633,0.277294717
0.788463869,0.091490406
0.744819714,0.058144587
0.546863444,-0.018702411
0.641687919,0.243751788
0.65244512,-0.06302992
0.958456794,0.150773449
0.701631324,-0.142867921
0.774154345,0.062295543
0.77621327,-0.122124586
0.79339453,0.270548229
0.888820507,-0.069449479
0.915543574,0.225114123
0.668044622,-0.208778231
0.575429704,0.133897507
0.742482553,0.267143005
0.725236067,-0.083181054
0.622564743,0.303432594
0.632148783,0.064332919
0.6705834,0.246679865
0.573325366,0.184841724
0.72198247,0.04960409
0.634194611,-0.019476854
0.742728523,0.26160106
0.728475037,0.136732305
0.643880794,-0.043279505
0.733842629,0.034575378
0.727060565,0.007502356
0.748943826,0.088533302
0.80701118,0.067631035
0.57989696,0.233664121
0.766569817,0.303735687
0.704474414,0.237144873
0.580196163,0.083650281
0.544330062,0.164690357
0.820966983,0.124184378
0.62726896,0.243375781
0.804246747,0.25439465
0.713268198,0.087844144
0.529028061,0.174423804
0.767613696,0.326004555
0.790872445,0.109260303
0.750207927,0.114642949
0.848715318,0.199868697
0.746617444,-0.12240348
0.668070102,0.059536509
0.57368798,0.194060314
0.714717746,0.239546583
0.512653185,0.204917639
0.655877408,0.041798412
0.743705187,0.155549275
0.667396131,-0.039953885
0.747878951,0.156910673
0.68909053,0.13606884
0.58890973,0.116695532
0.60740136,0.315038401
0.631832099,-0.123067829
0.726336782,0.359788169
0.629821181,0.229341656
0.716862165,0.237679811
0.672026182,-0.113146642
0.810401335,-0.220459868
0.788226187,0.283145718
0.697471193,0.171003952
0.725846083,0.15727922
0.804451583,0.295539898
0.67038172,0.270337318
0.767706114,0.125966245
0.957438782,0.227579136
0.779114445,0.037909218
0.806485303,0.212405073
0.915626565,0.128715845
0.459866593,0.008364037
0.752047202,-0.019765822
0.772424527,0.142727495
0.746795988,0.095679078
0.815596314,-0.160557567
0.729936519,0.011446165
0.796944669,0.092698551
0.606871897,-0.068734096
0.741816112,-0.08294613
0.729573222,-0.214644112
0.666705396,0.213349171
0.887435974,-0.012596981
0.984463247,0.205919394
