x,y
0.179858914,0.601941301
0.125802464,0.713960874
0.445653853,0.710348046
0.225441192,0.543635848
0.304192709,0.719399558
0.377520305,0.75971993
0.312556273,0.704052748
0.380477106,0.613818904
0.413944421,0.814941094
0.350103992,0.837866659
0.402931296,0.537207354
0.105693934,0.563413567
0.22234469,0.742922926
0.075894302,0.634275016
0.123689759,0.51836915
0.36012137,0.616050521
0.146942222,0.788070466
0.361654721,0.698242253
0.293986703,0.823559168
0.06496331,0.53361268
0.115117514,0.622057333
0.200205964,0.821301795
0.285626666,0.628026731
0.322608579,0.804592498
0.352980186,0.701862881
0.344061692,0.539144908
0.258797247,0.69428139
0.293477205,0.519325031
0.287566359,0.691343795
0.266947083,0.694069367
0.313882074,0.697789876
0.259832352,0.807515202
0.202020658,0.626754306
0.362331196,0.689516724
0.206805355,0.68747805
0.106304292,0.491706737
0.174469535,0.602842271
0.284396872,0.82177731
0.222731515,0.740213947
0.278489555,0.55251658
0.33141428,0.711267902
0.267686461,0.692588748
0.281883126,0.676297801
0.194289889,0.595592083
0.139357601,0.655036466
0.322512286,0.720165882
0.198239656,0.780274791
0.313926543,0.748270267
0.219635085,0.569463793
0.245606356,0.61196297
0.059525951,0.592539818
0.199774849,0.773484389
0.362599414,0.708913255
0.187068896,0.73139844
0.304412098,0.709850513
0.163302026,0.799950907
0.269638652,0.76855807
0.282554315,0.71688304
0.251984435,0.76638179
0.233859613,0.664952693
0.184539211,0.754222379
0.126702161,0.557470688
0.265160827,0.539862524
0.311863534,0.734793841
0.185547605,0.547717899
0.31405452,0.723005887
0.298560579,0.794295591
0.181053001,0.553915781
0.271358383,0.941313194
0.278175532,0.705553077
0.202463174,0.845904326
0.347892512,0.685834413
0.351288811,0.695194463
0.063555439,0.69517748
0.248363216,0.73721391
0.284979615,0.713638332
0.160778038,0.728945389
0.294267947,0.658470661
0.270968349,0.72632808
0.24171146,0.679455506
0.233772514,0.760865994
0.418093008,0.712973667
0.170517494,0.64694536
0.248093803,0.744019491
0.499860205,0.624355351
0.209238,0.809602596
0.263410967,0.686311459
0.307707047,0.542665318
0.044932855,0.653774829
0.164210374,0.851339261
0.261658559,0.685539819
0.28794148,0.719610755
0.254581513,0.593334923
0.217607887,0.649073955
0.329379887,0.467828926
0.300743608,0.865588101
0.288100246,0.797994555
0.158151632,0.539143442
0.321569694,0.767122785
0.190942572,0.75541076
0.176375618,0.756762118
0.35479548,0.636754901
0.178448982,0.887758309
0.360027683,0.620273524
0.320243168,0.625898053
0.318780891,0.776133405
0.190083949,0.647080566
0.232655865,0.656172537
0.212473055,0.623622535
0.211481458,0.721527436
0.255258188,0.806056829
0.290564995,0.518838132
0.201745655,0.741682711
0.287564725,0.738762973
0.271696077,0.714352901
0.196216246,0.738097524
0.314440299,0.704798335
0.163355264,0.591537263
0.169316718,0.582386147
0.303410987,0.724005352
0.125004688,0.756348982
0.088258687,0.612631434
0.332665789,0.629891389
0.290928135,0.780651886
0.041754019,0.485549987
0.214241604,0.744353806
0.29914321,0.707912916
0.168122385,0.688157225
0.254871637,0.615674272
0.355183375,0.803686156
0.141185279,0.700077443
0.105787429,0.666097673
0.215484421,0.766709825
0.132979491,0.677043424
0.111928305,0.758746018
0.330541161,0.748275438
0.284293868,0.854633113
0.34908716,0.674782849
0.163718631,0.836230608
0.339039986,0.520332364
0.288489274,0.541993734
0.035643992,0.777780858
0.089638008,0.585460634
0.166889976,0.759788604
0.251423563,0.909443291
0.246220961,0.707306352
0.353437196,0.705238614
0.229238669,0.638255181
0.125693299,0.906454444
0.420693782,0.678710227
0.192472462,0.68944802
0.170133293,0.789005087
0.263326715,0.752825277
0.348524005,0.794264962
0.383533965,0.647914729
0.290971661,0.862223164
0.359814949,0.63188
0.043835507,0.582606076
0.214633133,0.670811545
0.29912562,0.525420408
0.23676109,0.717567633
0.264462136,0.532263326
0.263077124,0.707719977
0.20930707,0.645370566
0.255744585,0.664341181
0.068644874,0.602591287
0.047182361,0.746006896
0.155507747,0.830263075
0.267804032,0.632112262
0.253643698,0.686841259
0.334609826,0.792637379
0.261648982,0.747258596
0.263726644,0.862667418
0.155867787,0.760086337
0.255990818,0.639751104
0.188150028,0.657489243
0.302294945,0.699384147
0.225712854,0.60589059
0.279452172,0.834762594
0.14969804,0.807670556
0.186506053,0.72684023
0.185893297,0.680853419
0.251943111,0.658927206
0.176029021,0.694830348
0.285226384,0.56164972
0.398362292,0.731585888
0.195905669,0.730650698
0.085991233,0.628319209
0.212674385,0.695953328
0.268744804,0.550180735
0.174541312,0.721723754
0.263325864,0.623376838
0.244315151,0.686347296
0.188045548,0.603609728
0.099730434,0.742105335
