x,y
0.303469673,0.842767908
0.168840241,0.777180497
0.353992735,0.677143934
0.282285994,0.737996791
0.19140183,0.748495185
0.389123112,0.798968639
0.359611483,0.678955386
0.224559455,0.805983209
0.184537929,0.7482514
0.306071033,0.711255369
0.275421313,0.55154052
0.102142979,0.64842711
0.094860673,0.709279884
0.331442325,0.876196963
0.138370481,0.600821054
0.146415484,0.524624652
0.124956999,0.757656006
0.064667998,0.588127506
0.148777025,0.646703273
0.261819603,0.644702742
0.172630001,0.69331576
0.214616748,0.613718436
0.301494367,0.727895678
0.376290187,0.613248
0.286958728,0.580078386
0.313762961,0.751239578
0.240180305,0.576335856
0.377007614,0.794656096
0.220738958,0.588543938
0.122140267,0.70645023
0.295191092,0.643525877
0.245768475,0.793245862
0.288774225,0.783750368
0.31878328,0.61136306
0.289122929,0.546981201
0.187141747,0.765325258
0.205101717,0.725735966
0.44871766,0.636371055
0.206229657,0.603093704
0.176955047,0.625701217
0.250376726,0.622192526
0.196285781,0.647688697
0.344518478,0.774546696
0.123464645,0.606378237
0.225935648,0.736952176
0.195159184,0.776792234
0.027685512,0.855888805
0.218958632,0.576139529
0.285829094,0.566681022
0.246187972,0.612535904
0.141533707,0.595842991
0.34588407,0.7103016
0.165444083,0.687433237
0.221970576,0.494275686
0.237359981,0.660079027
0.079854867,0.720979631
0.453316883,0.742447571
0.016397774,0.723851523
0.192100081,0.604799992
0.155261745,0.696786612
0.266446041,0.490729178
0.129314165,0.649698543
0.333041058,0.772544664
0.262233487,0.701261823
0.137562958,0.683370446
0.277985411,0.601635179
0.254392521,0.558970866
0.001810975,0.693796536
0.348065588,0.683144958
0.216828826,0.720302047
0.210970624,0.564125259
0.254126558,0.642001455
0.109362261,0.658862041
0.274478647,0.567097764
0.21503045,0.789376439
0.332140705,0.560925371
0.176957139,0.698136103
0.266374735,0.569412697
0.230851667,0.738219907
0.308792192,0.720850279
0.145783589,0.724142516
0.316954233,0.599017752
0.189357038,0.602072615
0.2264967,0.707758932
0.193542221,0.654977385
0.235576476,0.781401002
0.223457396,0.625783151
0.186733396,0.811913684
0.187061874,0.799140893
0.247081664,0.724094065
0.128343969,0.709416583
0.31775069,0.67839121
0.240876909,0.858780137
0.381013586,0.737473251
0.172119361,0.64393647
0.188446975,0.714537247
