x,y
0.148321846,0.751444627
0.191269012,0.512963863
0.198730052,0.802441012
0.293076289,0.641993508
0.106238555,0.611774041
0.274246474,0.689148912
0.309504635,0.650702535
0.358787225,0.626959641
0.363191589,0.763181001
0.150607425,0.766957306
0.393157974,0.595741863
-0.012004374,0.599597028
0.192055252,0.819160757
0.336200592,0.548280432
0.226084506,0.874026352
0.305410537,0.692546926
0.380128197,0.687245516
0.034131752,0.680178772
0.274726017,0.930217165
0.173758923,0.645908208
0.342835833,0.619388858
0.175056461,0.573239529
0.004823489,0.593778962
0.110905591,0.803547838
0.016292718,0.824529367
0.193304701,0.589706152
0.076737213,0.637224746
0.12874365,0.771891879
0.221487774,0.425442698
0.187309716,0.704278087
0.483088566,0.574590618
0.251161509,0.678224944
0.190559743,0.687720624
0.295753583,0.747312563
0.089867313,0.672723684
0.163458077,0.769195411
0.192351995,0.672636582
0.361250479,0.522147716
0.309732782,0.638759854
0.135919412,0.701951877
0.371839255,0.661591188
0.132899448,0.773322771
0.128013655,0.650734216
0.310658004,0.785521817
0.21702373,0.660490193
0.160306033,0.682307595
0.134940284,0.546362969
0.292308957,0.509405908
0.22508535,0.614263438
0.35265685,0.695416141
0.221653858,0.781251311
0.262374261,0.568717537
0.26433855,0.633340235
0.388764858,0.736429427
0.262188522,0.785828458
0.430839319,0.729749249
0.236061991,0.722128405
0.161382019,0.754490752
0.243217413,0.636611035
0.232279813,0.830083918
0.386614654,0.737809846
0.413290491,0.511626712
0.289342439,0.660776493
0.349597533,0.702879854
0.333822201,0.822613668
0.3174781,0.795585029
0.11709166,0.688757707
0.329530146,0.708300687
0.208397346,0.657945252
0.285599329,0.738040073
0.11160587,0.572922409
0.152910274,0.678642488
0.339857566,0.697218113
0.386154281,0.661115593
0.299705164,0.649700952
0.548724257,0.639948595
0.291408542,0.81747985
0.265019819,0.678500182
0.260664015,0.785491953
0.233669138,0.649993672
0.331952316,0.727221645
0.204906867,0.648318899
0.152020127,0.636572946
0.127349788,0.605062453
0.174945429,0.701519548
0.154697216,0.683872945
0.277709504,0.673004896
0.277126913,0.550216604
0.394976894,0.686997891
0.23003212,0.666832419
0.435907715,0.710299259
0.28256824,0.541205978
0.13467142,0.683334108
0.134085805,0.744898564
0.207264638,0.73182909
0.222129037,0.460675441
0.215802646,0.627503873
0.245383612,0.565115819
0.250621275,0.847451766
-0.022631433,0.824020001
0.026929193,0.698948397
0.279711751,0.763813639
0.267523316,0.564352132
0.237351616,0.733695547
0.271205396,0.684032284
0.161403236,0.519699304
0.238852409,0.73925029
0.366558503,0.743309042
0.117030495,0.628356115
0.03082304,0.620369157
0.27205399,0.781489006
0.093470547,0.563084429
0.077972961,0.693616637
0.118148749,0.589742369
0.25117197,0.778367465
0.279561479,0.693497409
0.396501092,0.665173254
0.276142018,0.752988913
0.390700831,0.811974982
0.208294636,0.712724493
0.307494384,0.76606925
0.227414598,0.692528182
0.221613659,0.718981407
0.148177674,0.606857926
0.360436572,0.846367604
0.036743608,0.798628664
0.198275571,0.646138853
0.180691363,0.565264031
0.213559023,0.542225363
0.253685286,0.90805139
0.302634822,0.715569867
0.27434577,0.86157665
0.261735132,0.61004539
0.298024333,0.701620669
0.293774046,0.641277243
0.203711654,0.650496161
0.227291904,0.494543923
0.325993935,0.741778688
0.337835066,0.721414924
0.130692272,0.671638481
0.205408326,0.608783657
0.067045295,0.783170561
0.217111305,0.723511018
0.250174888,0.691037139
0.272930341,0.710818422
0.155952534,0.642829306
0.098918052,0.756068208
0.326022085,0.628344144
0.177263503,0.566519776
0.11033062,0.73558477
0.266421041,0.705031937
0.231157094,0.863196168
0.320082182,0.648721471
0.158166909,0.860666666
0.30736838,0.756101425
0.264945606,0.629479379
0.078682841,0.661805087
0.181599303,0.717412865
0.179477898,0.722098367
0.258851127,0.770369176
0.169994922,0.824536759
0.032632318,0.741723602
0.187156279,0.708487474
0.229344017,0.697510741
0.253006077,0.675499381
0.234356414,0.69055826
0.269141354,0.688939066
0.195693151,0.738308566
0.148905385,0.555414054
0.251240386,0.645803684
0.234881438,0.833196789
0.050335953,0.563406303
0.208361695,0.665317542
0.317059372,0.628535931
0.014500018,0.668013355
0.142744568,0.818608352
0.228090787,0.773588508
0.209958506,0.619668584
0.315282914,0.593788683
0.234927415,0.758455884
0.218372887,0.718457526
0.113836207,0.668581787
0.266153174,0.578139061
0.238345289,0.681647765
0.242457122,0.624369774
0.339936683,0.623342364
0.177365677,0.69168716
0.385889474,0.615734922
0.318287498,0.720906368
0.100721489,0.713708527
0.259970499,0.772878505
0.255997293,0.584777901
0.275616191,0.668675291
0.332851159,0.581316936
0.178179378,0.579691225
0.208860657,0.544096749
0.176390271,0.589463333
0.219190426,0.543436723
0.090852439,0.846606723
0.141156077,0.699481556
0.40522984,0.624856033
0.437903368,0.653234192
0.273964374,0.729034221
0.237765531,0.647197756
0.040577502,0.662082228
0.192823193,0.720752174
0.111153148,0.607931343
0.082477845,0.558071918
0.039186639,0.688460101
0.240805476,0.54110662
0.094887302,0.710127712
0.018662703,0.599222356
0.380965425,0.61195083
0.346130477,0.711152403
0.394497262,0.710625812
0.151362881,0.689632316
0.158540388,0.56294967
0.121495477,0.789082614
0.077923767,0.658407493
0.127721494,0.494173618
0.179974155,0.85201882
0.040801474,0.792570611
0.301754768,0.801773083
0.317303735,0.756192035
0.19789985,0.5991529
0.307550344,0.705117045
0.230421994,0.788088023
0.225107125,0.610428167
0.125323432,0.569731825
0.210110908,0.672326641
0.176758773,0.749534019
0.276274999,0.66482307
0.312572582,0.522157426
0.268785323,0.683537057
0.311333055,0.673276321
0.1011959,0.702811514
0.214716431,0.680395047
0.267410637,0.658016933
0.197456254,0.557151793
0.203364204,0.608009355
0.153265746,0.598433374
0.089801835,0.643439656
0.285469193,0.800720622
0.195260956,0.606825252
0.212444332,0.702425494
-0.004420458,0.710994224
0.301017229,0.701670636
0.136195662,0.733699823
0.285053641,0.600894021
0.261135105,0.698313718
0.249342869,0.703540285
0.202870231,0.524742989
0.202896626,0.791322975
0.197308548,0.802597172
0.087106233,0.68885393
0.176063039,0.64141746
0.107770015,0.750931246
0.079338945,0.619778361
0.300259275,0.691251738
0.134688763,0.688434803
0.1239718,0.907077218
0.266839154,0.751215177
0.206949261,0.833866587
0.277851999,0.721310546
0.24183491,0.818759815
0.122795588,0.662111455
0.205573707,0.662196983
0.27715791,0.701507781
0.234741929,0.600896124
0.191005977,0.540524342
0.333037348,0.569556252
0.243722895,0.829364132
0.180901756,0.772780115
0.28556731,0.757957561
0.390873606,0.600972725
0.179151619,0.837222921
0.238371644,0.613903315
0.162532673,0.775582506
0.411483945,0.595499223
0.172159662,0.645466889
0.263636666,0.603352632
0.246301004,0.679809349
0.146651748,0.77911059
0.370561369,0.641538897
0.172474131,0.616310371
0.371074356,0.643090672
0.187249973,0.663579097
0.036012905,0.677299119
0.264981365,0.576925735
0.120531688,0.579487564
0.086819785,0.743624487
0.319858565,0.584937575
0.274607798,0.702642149
0.330423358,0.718681715
0.035980209,0.649620378
0.185490895,0.581732785
0.268513005,0.666251067
0.321071519,0.737716271
0.247493946,0.626126919
0.398195309,0.604909886
0.154630166,0.755330777
0.105840021,0.684728849
0.223634669,0.675684923
0.211136896,0.665908138
0.285713697,0.622296949
0.37554242,0.631488452
0.242520894,0.695100958
0.222493009,0.621065312
0.345785537,0.689201681
0.304285717,0.851526867
0.300399287,0.566693458
0.193532177,0.788377015
0.366830063,0.616028809
0.280857284,0.690701632
0.165222273,0.670730599
0.201578851,0.515663216
0.235997752,0.685322208
0.222286432,0.590672866
0.30620836,0.846943054
0.444217857,0.707420506
0.429487573,0.662053388
0.176322494,0.674984475
0.235100641,0.633725694
0.203346668,0.824885306
0.125630583,0.497239169
0.186103422,0.577775504
0.233074006,0.777877394
0.250119462,0.666227654
0.127052273,0.774309558
0.39374705,0.583851909
0.310673261,0.731734403
0.071404084,0.831318818
0.15693348,0.621409421
0.320302683,0.70874394
0.371937935,0.729242939
0.135974078,0.708259629
0.123196908,0.726312914
0.293231716,0.656946461
0.216092772,0.735244835
0.165700118,0.662664552
0.304557392,0.789954981
0.077050266,0.716625686
0.357073165,0.733238358
0.161119913,0.647551358
0.155482621,0.66199965
-0.005580428,0.743119459
0.30930416,0.581957421
0.257503316,0.699633961
0.119312605,0.590313075
0.225905905,0.844455177
0.357152152,0.860868074
0.249351216,0.63434424
0.23602089,0.612075432
0.23656165,0.766546997
0.264873993,0.70995709
0.224418498,0.742329872
0.327008825,0.690158163
0.194924071,0.608110734
0.219161378,0.710609987
0.347180172,0.736652266
0.1598096,0.682342375
0.243374467,0.711774266
0.234320605,0.740851575
0.261688881,0.761511548
0.386632886,0.710360787
0.355725047,0.608246427
0.335222801,0.731913301
0.28511563,0.662301086
0.265522132,0.783013584
0.163902153,0.68874508
0.393346004,0.655559148
0.293006414,0.787850584
0.336753135,0.791641251
0.386568463,0.705076244
0.284135519,0.708425755
0.146882602,0.735336791
0.057274334,0.729891714
0.314272522,0.734315106
0.34672888,0.649465074
0.064146421,0.751987179
0.14365994,0.69518536
0.120443117,0.716255541
0.143614872,0.792879433
0.308318532,0.718275874
0.106351856,0.779812874
0.304674496,0.809739192
0.2865785,0.6640012
0.187367523,0.606285081
0.15198061,0.777234112
0.451814296,0.525897989
0.155104053,0.71541029
0.34929964,0.718936633
0.293125026,0.643517251
0.253466647,0.730840819
0.284785098,0.814139236
0.263301303,0.643807013
0.309867139,0.662105114
0.167861824,0.739857892
0.283686449,0.660276164
0.181401098,0.747099229
0.252573282,0.541576906
0.193496009,0.565886321
0.317384791,0.556771796
0.32122224,0.720601527
0.276749691,0.810056273
0.082556198,0.777139176
0.25177504,0.662247654
0.244335765,0.813930899
0.245408181,0.676780941
0.275718272,0.844417763
0.399668539,0.695407155
0.358012937,0.728625393
0.168864185,0.800541588
0.248805879,0.693283796
0.007136303,0.831652216
0.233066739,0.653365718
-0.048129043,0.650936966
0.02417663,0.704483906
0.255567746,0.788402182
0.118994316,0.725534827
0.198429789,0.727895749
0.246003767,0.619213803
0.303174443,0.723580712
0.226855292,0.652966647
0.045449355,0.670021784
0.256115827,0.729310677
0.201485887,0.743525317
0.128590737,0.683190622
0.131883678,0.680564233
0.099374933,0.615726646
0.277072855,0.66619399
0.294083017,0.577961903
0.128647449,0.653288664
0.117924903,0.645104478
0.350597054,0.617291926
0.10936303,0.625724836
0.296987374,0.806459427
0.252412124,0.551569491
0.17105319,0.747979348
-0.019771735,0.641670079
0.172558409,0.584094035
0.192010521,0.536832599
0.115651084,0.722298613
0.257168603,0.549541227
0.343026607,0.743325003
0.333091667,0.644620086
0.171741531,0.694442166
0.155910442,0.765765863
0.238389238,0.627743971
0.230144049,0.705895438
0.17531359,0.84368862
0.326587645,0.666091301
0.236005721,0.757573827
0.158790427,0.723033381
0.153800818,0.734692814
0.247927625,0.689524821
0.254540975,0.495857629
0.325552056,0.387332585
0.096502902,0.57681071
0.067074646,0.549056038
0.361339154,0.629066961
0.11112201,0.735528489
0.131006766,0.76447231
0.259433589,0.466526564
0.115120194,0.63226663
0.126984023,0.690618423
0.151236875,0.633946913
0.131899226,0.648695866
0.120263462,0.795134352
0.27267239,0.751494047
0.412196181,0.604217499
0.349855953,0.71081487
0.212476175,0.629071595
0.38910213,0.611763902
0.06291429,0.708271916
0.321225738,0.621147023
0.242503341,0.635172325
0.226447956,0.658245952
0.208395389,0.783345552
0.092412229,0.742307511
0.440928458,0.673454248
0.200512752,0.69581902
0.216525688,0.591524051
0.021753016,0.564393535
0.495076263,0.722278069
0.217024978,0.686502802
0.176678924,0.620965831
0.34627226,0.788253208
0.235568723,0.757525781
0.178284415,0.724649171
0.349887885,0.55441557
0.062023542,0.684892231
0.134733612,0.685144963
0.255542803,0.73108072
0.372182924,0.571026442
0.092778461,0.774468093
0.445055283,0.569811357
0.249613971,0.648198637
0.302226212,0.58115321
0.074244907,0.626876068
0.624719803,0.268126959
0.788003343,0.162607737
0.705064674,0.031939632
0.93050509,0.183538148
0.80417157,0.141293635
0.693735166,0.146232895
0.657681856,0.040151965
0.565421976,0.334947041
0.699050547,0.234986348
0.75906634,-0.086584693
0.791066264,0.028826489
0.790140259,0.053701868
0.782903898,0.171812907
0.624152327,-0.076288165
0.88603917,0.051646112
0.664002412,-0.053770683
0.727514724,0.157610086
0.644882749,0.299399956
0.746245783,0.136568551
0.624990131,0.083823399
0.618942005,0.482905356
0.630649597,0.116008262
0.631842909,0.178422413
0.72961225,0.04101043
0.453546116,0.108877931
0.649658604,0.057883307
0.607938459,0.196162567
0.643140086,0.045749976
0.692459454,0.007511294
0.688491341,0.121229673
0.751976287,-0.103926754
0.748908868,0.039793637
0.730994412,0.176642041
0.822101529,0.447407426
0.792671999,0.152557245
0.876226603,0.032011908
0.487428274,0.178077245
0.882891708,0.228582102
0.929861136,0.08484801
0.877144855,0.129696372
0.744777826,0.224713714
0.660928303,0.039496473
0.782434556,0.292592195
0.623796428,0.043130648
0.65664756,0.029382857
0.632102228,-0.185623446
0.693134882,0.106522361
0.735611866,-0.00371942
0.75674309,0.050387689
0.646356758,0.211202798
0.655413194,0.334400111
0.956064398,0.129022643
0.878420452,-0.002466561
0.69786802,0.071648055
0.577237353,0.105687312
0.730230315,0.109152359
0.670085412,0.131642307
0.724480316,0.049041985
0.803822899,0.038861799
0.757008867,-0.13138436
0.803863724,0.18425792
0.97002483,-0.225133205
0.737200582,-0.000752971
0.813139847,0.232671661
0.921093234,-0.013170466
0.647855016,0.137996766
0.72405488,0.269199144
0.517727863,0.116086124
0.773774047,-0.169214509
0.661909063,0.200810433
0.913051003,0.157297376
0.752242149,0.177340733
0.713665433,0.367006807
0.755352858,0.183815653
0.689397409,-0.043847298
0.614821294,0.162505213
0.829330012,0.242314179
0.852437868,-0.100594064
0.620413059,-0.032281529
0.588228639,0.122101529
0.715599881,0.082218362
0.656086341,0.399472358
0.692036872,0.120651267
0.764544293,0.105749455
0.94904448,0.222063004
0.597099117,0.20241124
0.667470856,0.074515168
0.616754765,0.187088906
0.646168871,0.157916783
0.757150586,0.141674686
0.786124663,0.150796778
0.727502583,0.151500762
0.944666506,0.113506694
0.636032677,0.04481672
0.792164468,0.122434167
0.593334291,0.03898679
0.623963109,0.151482797
0.715964776,0.058555239
0.599372454,0.114032517
0.670395582,-0.29951155
0.663259488,0.186351153
0.656030149,0.045062844
0.616100195,0.061145933
0.7410205,0.140294641
0.757096232,0.216883996
0.779642021,0.288757622
0.867453499,0.048850126
0.697064516,0.130389533
0.751729871,0.114902828
0.76052428,0.282443161
0.692861055,0.189363356
0.73770332,0.02216438
0.658279537,0.149387618
0.790253599,-0.127385404
0.758762466,0.266114489
0.923514617,0.031961459
0.60154653,0.060460117
0.636133516,0.166097823
0.677486751,0.159113846
0.628526723,0.012045187
0.805220467,0.09255099
0.595138469,0.003659694
0.859814468,0.078552454
0.748410635,0.02241793
0.838182459,-0.049479043
0.648638473,-0.074782851
0.710056234,0.220325456
0.812178226,0.155134035
0.722248954,0.081872854
0.830589618,0.031745352
0.844510424,0.189147611
0.722862913,0.044383902
0.850285905,-0.068731579
0.528089051,0.10520562
0.73599156,0.038900584
0.748187489,-0.12642676
0.703865857,0.060712923
0.779334478,0.081429415
0.698109866,-0.019159354
0.750340262,0.088742193
0.663292201,0.20347846
0.762553424,0.036623395
0.718732123,0.105188313
0.724295277,0.227145143
0.565386167,0.109475173
0.598940549,-0.04905794
0.676992163,0.000541667
0.849921528,0.137320009
0.578727377,0.014179527
0.738048087,0.19306985
0.755198493,0.082752769
0.741971932,0.277815954
0.626119817,0.003490132
0.771552195,0.152350551
0.808610466,0.04869474
0.575786286,-0.050086422
0.784903176,0.293561565
0.809183014,0.08939292
0.808401534,0.067827737
0.625034619,0.045171892
0.777463811,0.308167205
0.681156799,-0.087024316
0.612007794,0.209772102
0.886038867,0.100713907
0.564542318,-0.073501347
0.689452733,-0.047139587
0.821558394,0.229383873
0.7788969,0.037332032
0.571823909,0.219037057
0.832093264,0.074487208
0.707684451,0.010330807
0.776589069,0.213594276
0.591885792,-0.032451549
0.794851307,0.382402038
0.90765177,0.209916518
0.682035999,0.267256383
0.776436564,0.313661245
0.569324926,-0.235582645
0.834111224,0.412865104
0.870378206,0.005067809
0.753101276,-0.101234498
0.745142022,-0.01685283
0.769559339,0.027056359
0.587563557,0.215060919
0.782368442,0.177391928
0.771521907,0.159085629
0.664787791,0.244513114
0.606763536,0.199406567
0.838232074,0.037808087
0.80668526,0.357935673
0.79763653,0.183104259
0.730866575,-0.027015453
0.933608249,0.310503756
0.659293821,0.069730336
0.703686852,0.203956275
0.66300105,0.111943245
0.907856982,0.275706771
0.838278556,0.520689138
0.792892388,-0.16893712
0.68073341,0.016586261
0.669113768,0.197118268
0.604960656,0.306051773
0.799865317,0.077961274
0.676156349,0.106916135
0.704226018,0.090033914
0.637993082,-0.093448302
0.659173131,0.03250127
0.745605703,0.183539128
0.756090248,-0.001990301
0.71178378,0.059262625
